tmdb_id,title,release_year,release_date,runtime,budget,revenue,vote_average,vote_count,popularity,genres,director,cast,imdb_id,original_language,status
1280450,Stolen Girl,2025,2025-09-04,110,26000000,92691,6.569,80,66.4674,"['Thriller', 'Action', 'Adventure']",James Kent,"['Kate Beckinsale', 'Scott Eastwood', 'Jordan Duvigneau', 'Matt Craven', 'Nowar Yusuf', 'Arvin Kananian', 'Robert Farrior', 'Alejandra Howard', 'Yasmine Bouabid', 'Maria Laila Fernandez', 'Zeljko Matovina', 'Maria Georgette Saliba', 'Giovanni Cadoni', 'Antonio Fasano', 'Ana Golja', 'Craig Peritz', 'Paten Hughes', 'Linda Hand', 'Giulia Bartoli', 'Talia Asseraf']",tt4682810,en,Released
1305717,Hunting Grounds,2025,2025-05-16,89,0,0,6.7,58,65.5594,"['Action', 'Thriller']",Derek Barnes,"['Emily Alatalo', 'Tim Rozon', 'Patrick Garrow', 'Jon McLaren', 'Milton Barnes', 'Mikaël Conde', 'Greg Bryk', 'Eman Ayaz', 'Khalid Karim', 'Alex Jade', 'Simona Severino', 'Ryan Bainbridge', 'Nathaniel Wainman', 'Russell Yuen', 'David MacInnis']",tt28293853,en,Released
1401318,A Merry Little Ex-Mas,2025,2025-11-12,91,0,0,6.7,52,64.4179,"['Romance', 'Comedy']",Steve Carr,"['Alicia Silverstone', 'Oliver Hudson', 'Jameela Jamil', 'Pierson Fodé', 'Wilder Hudson', 'Emily Hall', 'Timothy Innes', 'Geoffrey Owens', 'Derek McGrath', 'Melissa Joan Hart', 'Linda Kash', 'Tymika Tafari', 'Bert Cardozo', 'Samantha Duarte', 'Bear Jarecki', 'Liam Sacrey']",tt34992378,en,Released
338969,The Toxic Avenger Unrated,2025,2025-08-28,102,0,3328938,6.197,201,60.3912,"['Action', 'Comedy', 'Science Fiction']",Macon Blair,"['Peter Dinklage', 'Jacob Tremblay', 'Taylour Paige', 'Julia Davis', 'Jonny Coyne', 'Elijah Wood', 'Kevin Bacon', 'David Yow', 'Sarah Niles', 'Shaun Dooley', 'Luisa Guerreiro', 'Annette Badland', 'Sunil Patel', 'Margo Cargill', ""Rebecca O'Mara"", 'Macon Blair', 'Lloyd Kaufman', 'Spencer Wilding', 'Kitodar Todorov', 'Sophia Vassili', 'Konstantin Ikonomov', 'Julian Kostov', 'Neda Spasova', 'Nencho Stefanov', 'Duke Nwamerue', 'Dimitar Bozhilov', 'Abraham Lewis', 'Ioan Lov', 'Leart Dokle', 'Svetoslav Dobrev', 'Valentin Ganev', 'Atanas Srebrev', 'Derek Morse', 'Nikola Mutafov', 'Emmanuel Todorov', 'Euan Macnaughton', 'Nathan Cooper', 'Max Kraus', 'Adam Othman', 'Simon Feek', 'Owen Davis', 'Nikolay Stanoev', 'Kexin Wang', 'Alen Angelov', 'Laura Giosh', 'Mariana Kovacheva', 'Ulyana Chan', 'Lee Eddy', 'Ev Lunning', 'Rachel Grode', 'JR Esposito', 'Brent Werzner', 'John Riho', 'Randy E. Aguebor', 'David Kanov', 'Mariah Rozeva', 'Anh Kamenov', 'Goran Simeonov', 'Chris Sharp', 'Byron Brown', 'Jane Levy']",tt1633359,en,Released
575265,Mission: Impossible - The Final Reckoning,2025,2025-05-17,170,400000000,598056261,7.266,2091,55.7874,"['Action', 'Thriller']",Christopher McQuarrie,"['Tom Cruise', 'Hayley Atwell', 'Ving Rhames', 'Simon Pegg', 'Esai Morales', 'Pom Klementieff', 'Henry Czerny', 'Holt McCallany', 'Janet McTeer', 'Nick Offerman', 'Hannah Waddingham', 'Tramell Tillman', 'Angela Bassett', 'Shea Whigham', 'Greg Tarzan Davis', 'Charles Parnell', 'Mark Gatiss', 'Rolf Saxon', 'Lucy Tulugarjuk', 'Cary Elwes', ""Katy O'Brian"", 'Stephen Oyoung', 'Tomás Paredes', 'Paul Bullion', 'Pasha D. Lychnikoff', 'Kwabena Ansah', 'Ryn Alleyne', 'Ned Campbell', 'Charlie Carter', 'Chantelle Roman', 'Mark Taqqaugaq', 'Ipeelie Ootoova', 'Jacky Qrunnut', 'Izyan Hay', 'Ross McCall', 'Hugo Salter', 'Jess Khan-Lee', 'Harrison Daniels', 'Alan Calton', 'Lorraine Tai', 'Tommie Earl Jenkins', 'Shamail Ali', 'Peter Devlin', 'Jude Mack', 'Stefanie Nieuwenhuyse', 'Sydney Cole Alexander', 'Gabriella Piazza', 'Elliot Janks', 'Martin McDougall', 'Edem Atsu-Swanzy', 'Madeleine Day', 'Marcin Dorociński', 'Ivan Ivashkin', 'Zahari Baharov', 'Jean Kartal', 'Os Leanse', 'Mateusz Malecki', 'Jay Saighal', 'Kyle Abdullah', 'Isata Kamara', 'Shane Afolabi', 'Dylan Kussman', 'Bridgette Amofah', 'Katie Bernstein', 'Andrew Prince Boateng', 'Stanley Eldridge', 'Aisha-May Hunte', 'Dominic Leeder', 'Sam Lilja', 'Lloyd James', 'Adrian Muykanovich', ""Jacob O'Connor"", 'Seb Slade', 'Nathan Wiley', 'René Valius', 'John Romain', 'Rene Vrabel', 'Lee Charles', 'Kyle Freemantle', 'Igor Karpovich', 'Christopher McQuarrie']",tt9603208,en,Released
1234821,Jurassic World Rebirth,2025,2025-07-01,134,180000000,868349601,6.385,2499,55.243,"['Science Fiction', 'Adventure', 'Action']",Gareth Edwards,"['Scarlett Johansson', 'Mahershala Ali', 'Jonathan Bailey', 'Rupert Friend', 'Manuel Garcia-Rulfo', 'Luna Blaise', 'David Iacono', 'Audrina Miranda', 'Philippine Velge', 'Bechir Sylvain', 'Ed Skrein', 'Adam Loxley', 'Niamh Finlay', 'Julian Edgar', 'Lucy Thackeray', 'Billy Smith', 'Jonny Lavelle']",tt31036941,en,Released
1284120,The Ugly Stepsister,2025,2025-03-07,109,4250000,5325096,7.324,668,53.8303,"['Horror', 'Comedy', 'Fantasy', 'Drama']",Emilie Blichfeldt,"['Lea Myren', 'Ane Dahl Torp', 'Thea Sofie Loch Næss', 'Flo Fagerli', 'Isac Calmroth', 'Malte Gårdinger', 'Ralph Carlsson', 'Cecilia Forss', 'Katarzyna Herman', 'Adam Lundgren', 'Willy Ramnek Petri', 'Kyrre Hellum', 'Isac Aspberg', 'Albin Weidenbladh', 'Oksana Czerkasyna', 'Richard Forsgren', 'Paweł Janyst', 'Piotr Czarnecki', 'Agnieszka Żulewska', 'Staffan Kolhammar', 'Philip Lenkowsky']",tt29344903,no,Released
1061474,Superman,2025,2025-07-09,130,225000000,615800000,7.415,3820,53.4415,"['Science Fiction', 'Adventure', 'Action']",James Gunn,"['David Corenswet', 'Rachel Brosnahan', 'Nicholas Hoult', 'Edi Gathegi', 'Nathan Fillion', 'Isabela Merced', 'María Gabriela de Faría', 'Skyler Gisondo', 'Alan Tudyk', 'Grace Chan', 'Bradley Cooper', 'Angela Sarafyan', 'Michael Rooker', 'Pom Klementieff', 'Sara Sampaio', 'Tatiana Piper', 'Stephen Blackehart', 'Giovannie Cruz', 'Bonnie Discepolo', 'Terence Rosemore', 'Natasha Halevi', 'Adriana Leonard', 'Paul Kim', 'Jonah Lees', 'Christian Lees', 'Dinesh Thyagarajan', 'Rudy Quintanilla', 'Ryan J. Pezdirc', 'Michael Ian Black', 'Wendell Pierce', 'Beck Bennett', 'Neva Howell', 'Pruitt Taylor Vince', 'Mikaela Hoover', 'Christopher McDonald', 'Zlatko Burić', 'Martin Harris', 'Frank Grillo', 'James Hiroyuki Liao', 'Tinashe Kajese', 'Luis R. Hernandez', 'Mary Chatmon', 'Savannah Lumar', 'Xingu Del Rosario', 'Lawrence Gilligan', 'Suzanne Hobbs', 'Kimmy Suzuki', 'Will Reeve', 'Jake Tapper', 'Ira Amyx', 'Abel F. Alvarado', 'Karla Suyeon Kim', 'Jay Westbrook', 'Nea Dune', 'Darla Delgado', 'Ashleigh Morghan', 'Anthony Carrigan', 'Trevor Newlin', 'Lon Gowan', 'Taylor Valentine Lupini', 'Paige Mobley', 'Zach Lane', 'Theo Kypri', 'Michael Rosenbaum', 'Alexis Prewitt', 'Bobby Hernandez', 'George Howard Adams', 'David E. Collier', 'Jimmy Chhiu', 'Louisa Krause', 'AJ Bernard', 'Alayna Bernard', 'Jai Soundar', 'Annika Mazumdar', 'Fahim Fazli', 'Chaim Jeraffi', 'Melissa O. Bowen', 'Torsten Kellar', 'Johanna Braddy', 'Austin Freeman', 'Kim Brunhuber', 'Sean Gunn', 'Sharon Carpenter', 'Greg Clarkson', 'Milli M.', 'Pierce Lackey', 'Oliver Diego Silva', 'Lloyd Kaufman', 'John Cena', 'Milly Alcock', 'Jennifer Holland', 'James Gunn', 'Eric Nally']",tt5950044,en,Released
1072699,Inside Furioza,2025,2025-10-14,166,0,0,6.571,63,52.872,"['Action', 'Crime', 'Thriller']",Cyprian T. Olencki,"['Mateusz Damięcki', 'Szymon Bobrowski', 'Pola Gonciarz', 'Weronika Książkiewicz-Nathaniel', 'Łukasz Simlat', 'Mateusz Banasiuk', 'Cezary Łukaszewicz', 'Wojciech Zieliński', 'Konrad Eleryk', 'Paulina Gałązka', 'Sebastian Stankiewicz', 'Janusz Chabior', 'Małgorzata Pieczyńska', 'Sylwia Juszczak-Krawczyk', 'Orinka Olencka', 'Kacper Sasin', 'Maciej Wizner', 'Piotr Witkowski', 'Mateusz Łasowski', 'Liam Carney', 'Donal Brophy', 'Dominic Knight', 'Dmitry Malkov', 'Hanna Novak', 'Jarosław Stachera', 'Jan Napieralski', 'Wiktoria Kluska', 'Jessica Polak', 'Michał Burdan', 'Damian Majewski', 'Tykhon Shevtsov', 'Patryk Michalak', 'Daniel Szczypa', 'Wojciech Urbański', 'Krzysztof Pyziak', 'Mariusz Ostrowski', 'Katarzyna Żak', 'Anna Bielecka', 'Adam Graczyk', 'Piotr Orzechowski', 'Miłosz Majchrzak', 'Piotr Cejnóg', 'David Materson', 'Jacek Reda', 'Marek Gałęziowski', 'Mariusz Pawełek', 'Weronika Dzierżyńska', 'Katarzyna Borodkina', 'Magdalena Adamczyk', 'Ilya Ivanov', 'Michał Szulejewski', 'Andrzej Kęsicki', 'Grzegorz Strzeszewski', 'Michael Veselý', 'Natalia Szostak', 'Michał Nowak', 'Bartłomiej Bilski', 'Tomasz Mikołajewski', 'Katarzyna Bogdańska', 'Magdalena Spławska', 'Patryk Dąbrowski', 'Lidia Sadowa', 'Paweł Adamczak', 'Maksymilian Michasiów', 'Łukasz Dedyński', 'Nikola Zientarska', 'Agata Kuczyńska', 'Zuzanna Kamińska', 'Magda Groszek', 'Katarzyna Młynarczyk', 'Gabriel Piotrowski', 'Bartosz Dopytalski', 'Ernest Walczyński', 'Song Bai', 'Maciej Karczewski', 'Maciej Miedzianowski', 'Maksymilian Malesa', 'Marta Stobnicka', 'Stanisław Chmielewski', 'Klaudia Wantanowska', 'Natalia Kuc', 'Karol Safianik', 'Grzegorz Żaglewski', 'Piotr Bąk', 'Grzegorz Kowalczyk', 'Tomasz Przybysz', 'Izabela Markiewicz', 'Piotr Srebrowski', 'Galvo Parker', 'Łukasz Wójcik', 'Angelika Smyrgała', 'Marcin Velinov', 'Magdalena Perlińska', 'Jan Sadowski', 'Marta Bryła', 'Dariusz Szymaniak', 'Ignacy Bobrowski', 'Marek Michalak', 'Julia Narwojsz', 'Wojciech Szafrański', 'Jacek Jakubowski', 'Rafał Rusiński', 'Arkadiusz Jędraczka', 'Michał Kubiak', 'Aleksander Grzymkowski', 'Karol Remiszewski', 'Kacper Laszczyk', 'Piotr Petlak', 'Piotr Dymek', 'Michał Jeżak', 'Szymon Nowakowski', 'Hoang Nghi Nguen', 'Ngoc Diep Sławińska', 'Julita Kozak', 'Sebastian Dudek', 'Rafał Kijańczuk', 'Ewa Tułacz', 'Mariya Severilova', 'Oksana Vodopyanova', 'Paulina Szyłejko', 'Marta Janek', 'Tomasz Smokowski', 'Sean Keany', 'Shane McDaid', 'Oisín Nolan', 'Jessica Cervi', 'Volodymyr Makovskyi', 'Oleksandr Solovniuk', 'Caroline Cossy', 'Bianca Glazebrook', 'Wiktoria Dzika', 'Mikołaj Stokowski', 'Kalina Samborska', 'Laura Samborska']",tt36265413,pl,Released
793387,Holy Night: Demon Hunters,2025,2025-04-30,92,0,6500000,6.634,67,50.7006,"['Action', 'Fantasy', 'Horror', 'Thriller']",Lim Dae-hee,"['Don Lee', 'Seohyun', 'David Lee', 'Gyeong Su-jin', 'Jung Ji-so', 'Choi Gwang-il', 'Ryu Seung-su', 'Jeon Ik-ryoung', 'Song Yo-sep', 'Park Ock-chool', 'Han Gi-joong', 'Lee Da-il', 'Yoon Ji-won', 'Cha Woo-jin', 'Kim Do-gun', 'Na Gyeong-cheol', 'Nam Mi-jung', 'Park Ki-seon', 'Seo Mun-ho', 'Lim Yong-soon', 'Lee Seong-woo']",tt15766876,ko,Released
1257009,Primitive War,2025,2025-08-21,133,0,217753,6.843,162,50.2183,"['Action', 'Horror', 'War']",Luke Sparke,"['Jeremy Piven', 'Tricia Helfer', 'Ryan Kwanten', 'Nick Wechsler', 'Anthony Ingruber', 'Aaron Glenane', 'Carlos Sanson Jr.', 'Ana Thu Nguyen', 'Adolphus Waylee', 'Marcus Johnson', 'Jake Ryan', 'M.J. Kokolis', 'Henry Nixon', 'Ryan Panizza', 'Jeremy Lindsay Taylor', 'Kawakawa Fox-Reo', 'Lincoln Lewis']",tt18312380,en,Released
402431,Wicked,2024,2024-11-20,162,150000000,757961815,6.9,2547,46.2501,"['Drama', 'Romance', 'Fantasy']",Jon M. Chu,"['Cynthia Erivo', 'Ariana Grande', 'Michelle Yeoh', 'Jonathan Bailey', 'Ethan Slater', 'Marissa Bode', 'Jeff Goldblum', 'Peter Dinklage', 'Andy Nyman', 'Courtney-Mae Briggs', 'Bowen Yang', 'Bronwyn James', 'Aaron Teoh', 'Shaun Prendergast', 'Keala Settle', 'Sharon D. Clarke', 'Jenna Boyd', 'Colin Michael Carmichael', 'Lexi Lancaster', 'Arlo Turner', 'Joey Unitt', 'Bea Ward', 'Dereke Oladele', 'Sienna-Rose Amer', 'Tarik Frimpong', 'James Dryden', 'Malinda Parris', 'Noah Prempeh', 'Vicki Noon', 'Debbie Kurup', 'Jasmine McIvor', 'Hattie Ryan', 'Kirsty Anne Shaw', 'Karis Musongole', 'Cesily Collette Taylor', 'Jarlan Bogolubov', 'Isaac Bishop', 'Adam James', 'Alice Fearn', 'Clive Kneller', 'Michael McCorry Rose', 'Idina Menzel', 'Kristin Chenoweth', 'Robin Berry', 'Bobby Windebank', 'Cherida Strallen', 'Tom Kitely', 'Elizabeth Dulau', 'Kim Durham', 'Jennifer Woodward', 'Stephen Stanton', 'Aaliyah Baker', 'Aaron Bryan', 'Aaron Witter', 'Abbie Brown', 'Adam Crossley', 'Ainsley Ricketts', 'Aleshia Williams', 'Alex Hatt', 'Alexander Thompson', 'Ama Rouge', 'Amber Doyle', 'Anders Deeno', 'Andi Vega', 'Andrew Kyrzyk', 'Andrew Parfitt', 'Angela Andrew', 'Angelica Gayle', 'Anna-Kay Gayle', 'Anthony James Bartlett', 'Antoinette Harrison', 'Arben GiGa Kapidani', 'Aristide Lyons', 'Armando Cruz', 'Ashleigh Honeyghan', 'Ashley Young', 'Aysia Trinity Ianiero', 'Becky Wong', 'Benjamin Williams', 'Beth Hinton', 'Beth John', 'Bianca Melchior', 'Billy Sawyer', 'Bismark Anobah', 'Blue Makwana', 'Bogdan Pascal', 'Bradley Salter', 'Bradley Charles', 'Brittani Ferneyhough', 'Brooke Milliner', 'Busola Peters', 'Callum Clack', 'Camone Bleu Gordon', 'Carl Parris', 'Cece Nama', 'Chanelle Anthony', 'Charlie Goddard', 'Charlie Waddell', 'Charlotte Dickinson', 'Charlotte Wildrianne', 'Charlotte Wilmott', 'Che Barrett-Davis', 'Chima Akenzua', 'Chloe Kibble', 'Chris Arias', 'Christie Lee Manning', 'Christopher Donnelly', 'Christopher Matthews', 'Christopher Scott', 'Clarissa Hagan', 'Cleve September', 'Colleen Joseph', 'Collette Guitart', 'Comfort Fedoke', 'Connor Tidman', 'Corrinne Bougaard', 'Craig Stein', 'Cruze Philip', 'Crystal Jones', 'Daisy Reynolds', 'Dalvin Sollberger', 'Daniel Rae', 'Daniela Monteiro', 'Daniella Beltrami', 'Darron Gifty', 'David Cottle', 'Dean Street', 'Demitri Lampra', 'Denzil Sampson', 'Dollie Henry', 'Ed Munro', 'Eddie Saleem', 'Ediz Ibrahim', 'Edward Scott', 'Elise Bickley', 'Eliza Hart', 'Ella Goodwin', 'Ella Nonini', 'Emer Walsh', 'Emi Ichikawa', 'Emilio Dosal', 'Emily Haygarth', 'Emily Kenwright', 'Emily Plews', 'Emma Leigh-Rose', 'Erica Stubbs', 'Fabiane Leame', 'Fatou Bah', 'Faye Stoeser', 'Federica Somma', 'Fortune Jordan', 'Frankie Johnson', 'Fred Folkes', 'Frederike Gerstner', 'Fumy Opeyemi', 'Garry Lee', 'Genevieve Heron', 'Glenn Hudson', 'Grace Hooper', 'Grace Hope', 'Gustave Die', 'Hannah Arbury', 'Hannah Bodenham', 'Hannah Kenna-Thomas', 'Hannah Levitt-Collins', 'Hannah Millott', 'Hannah Raynor', 'Hannah Veerapen', 'Harry Barnes', 'Hayley Jones', 'Helen Siveter', 'Hollie Dorman', 'Honey Makwana', 'Ian Harris', 'Ian Oswald', ""Idney De'Almeida"", 'Irene Salvi', 'Issac Baptiste', 'Jack Horner', 'Jack Whitehead', 'Jacqui Jameson', 'Jade Joan', 'Jaih Betote', 'Jakub Franasowicz', 'Jal Joshua', 'James Collins', 'James Davies-Williams', 'James Lambert', 'Jane Fowler', 'Janine Somcio', 'Jasmin Saulo', 'Jasmine Eccles', 'Jason Gilkison', 'Thanh Jason Nguyen', 'Jaye Marshall', 'Jennifer Mitchell', 'Jevan Howard-Jones', 'Joanna Goodwin', 'Joel Gooding', 'Johnny Bishop', 'Johnny White', 'Johnny White', 'Jon-Scott Clark', 'Jordan Franklin', 'Jordan Melchor', 'Jorge Antonio', 'Josh Lamb', 'Joshua Gadget', 'Kabuki Johnson', 'Kaela Owusu', 'Kailum Richardson', 'Kamila Zalewska', 'Kamira Samuel', 'Kanah Flex', 'Kane Horn', 'Kane Silver', 'Karen Hauer', 'Kate Ivory Jordan', 'Kaylor Lomas-Kirton', 'Kenji Matsunaga', 'Kenn Oldfield', 'Kenrick Sandy', 'Keron Proverbs', 'Kiera Brunton', 'Kieran Daley Ward', 'Kieran Lai', 'Kikz Katika', 'Kimberley Taylor', 'Kofi Mingo', 'LaShay Harvey', 'Laura Buckley', 'Laura Dougan', 'Lauren Fidget Haywood', 'Leah Hill', 'Lee Bridgman', 'Lillianna Clifton', 'Lily Louisa Field', 'Lily Wang', 'Lisa Spencer', 'Lukas McFarlane', 'Luke Jackson', 'Luke Randall', 'Lukus Alexander', 'Lynn Jung', 'Madison Davis', 'Martha Gimson', 'Mary Weah', 'Matthew Eudu', 'Matthew Koon', 'Matthew Miller', 'Matthew Rich', 'Maya King', 'Megan Charles', 'Megan Westpfel', 'Melody McAvoy', 'Mette Linturi', 'Michael John Burgess', 'Michael Naylor', 'Michele Zanette', 'Mike Fellows', 'Mikey Ureta', 'Mina Neighbour', 'Mira Jebari', 'Miranda Chambers', 'Misa Koide', 'Moe Sakan', 'Myron Birch', 'Nadia Sohawon', 'Naia Bautista', 'Naomi Patterson', 'Naomi Weijand', 'Natasha May-Thomas', 'Natasha Trigg', 'Neal Piron', 'Neave Harvey', 'Navaeh Morgan Alidjah', 'Nevin Cheung', 'Nicey Belgrave', 'Nicholas Stephen', 'Nicole Hastings', 'Nicole Valverde', 'Nimmz Riaz', 'Oliver Metzler', 'Oliver Wheeler', 'Olivia Beckford', 'Olu Alatise', 'Onyemachi Ejimofor', 'Page Barrington Bob', 'Paola Nyembo', 'Patience J', 'Paul N. Samuels', 'Peter Francis', 'Petra Hajduk', 'Philip Birchall', 'Prabhleen Oberoi', 'Rachel Gough', 'Ralitsa Chepisheva', 'Ramzan Miah', 'Reagen Masterson', 'Rebecca Giacopazzi', 'Reece Daniels', 'Remi Black', 'Renae Hughes', 'Renako McDonald', 'Ricardo Walker', 'Ricky Jinks', 'Robbie Griffith', 'Robia Milliner', 'Robyn Anne Wilson', 'Roxanne Milliner', 'Rufus Lacey', 'Ryan Lee Seager', 'Saffron Fisher', 'Sam Parry', 'Sam Salter', 'Samantha Shuma', 'Samuel Baxter', 'Samuel Constanti', 'Samuel Lawson', 'Samuel Newby', 'Sarah Seville', 'Sasha Shadid', 'Sasha Woodward', 'Sebastian Skov Andersen', 'Sera Maehara', 'Serena McCall', 'Shakirudeen Adewale Alade', 'Shanelle Clemenson', 'Shani Ross', 'Shanie Blais', 'Shawarah Battles', 'Shawn Aimey', 'Sophia McAvoy', 'Stephanie Powell', 'Stephen Dieyepiri Atemie', 'Stephen Quildan', 'Steven Pascua', 'Steven Thompson', 'Summer Strallen', 'Tamsier Joof Aviance', 'Tania Dimbelolo', 'Taylor Goodridge', 'Tegan Browne-Winter', 'Victory Ebinum', 'Marvel Ebinum', 'Theo Maddix', 'Theo Simpson', 'Tia Denton', 'Tia Holden', 'Tia J. Gribben', 'Tina Smallwood', 'Todd Holdsworth', 'Todd Talbot', 'Tom Mather', 'Tom Norman', 'Tonyé Scott-Obené', 'Tori Bew', 'Tyson Simon', 'Valeria Jauregui', 'Vanessa Vince-Pang', 'Vasilis Karayiannis', 'Vicky Leung', 'Will Loftis', 'Will West', 'Yasmin Cogan de Abreu', 'Yasmin Ogbu', 'Yves Cueni', 'Yvonne Evans', 'Zhanè Samuels', 'Zion Battles', 'Aisha Jawando', 'Caoimhe Fisher', 'Ellis Sutherland', 'Gabriel Mokake', 'Geoffrey Aymer', 'Jack Butterworth', 'Jarneia Richard-Noel', 'Jennifer Saayeng', 'Jonathan Bourne', 'Leah St Luce', 'Marilyn Cutts', 'Meesha Garbett', 'Melissa Jacques', 'Minal Patel', 'Paul Isles', 'Shem Omari James', 'Skylar Blu Copeland', 'Soophia Foroughi', 'Tafari Cazembe Edwards', 'Vishal Soni', 'Winnie Holzman', 'Stephen Schwartz', 'Alfredo Tavares', 'Poppy Townsend White', 'Shelby Young']",tt1262426,en,Released
1246049,Dracula: A Love Tale,2025,2025-07-30,129,52000000,21897132,7.047,406,45.0982,"['Horror', 'Fantasy', 'Romance']",Luc Besson,"['Caleb Landry Jones', 'Zoë Bleu Sidel', 'Christoph Waltz', 'Matilda De Angelis', 'Ewens Abid', 'Guillaume de Tonquédec', 'David Shields', 'Bertrand-Xavier Corbi', 'Raphael Luce', 'Liviu Bora', 'Anne Kessler', 'Romain Levi', 'Jassem Mougari', 'Thalia Besson', 'Haymon Maria Buttinger', 'Ivan Franěk', 'Karim Rakrouki', 'Arben Bajraktaraj', 'Nicola Puleo', 'Aaron Guillemette', 'Alex Andréa', 'Affif Ben Badra', 'Nicolas de Lavergne', 'Jade Pedri', 'Iman Perez', 'Joséphine Berry', 'Dominique Macaire', 'Danielle Guerre-Berthelot', 'Sergio Cavero Egusquiza', 'Isamil Vasseur Woolfenden', 'Sateen Besson', 'Noham Hedjem', 'Renée Silla', 'Maxime Gomis', 'Fayet Nsomoto', 'Egor Morozov', 'Salomon Passariello', 'Joonas Makkonen', 'Nikita Makkojev', 'Jaakko Hutchings', 'Janne Mattila', 'Turre Åhl', 'Stavroula Karatheodorou', 'Jari Viljamaa']",tt31434030,fr,Released
911430,F1,2025,2025-06-25,156,250000000,626222234,7.8,2597,44.9088,"['Action', 'Drama']",Joseph Kosinski,"['Brad Pitt', 'Damson Idris', 'Javier Bardem', 'Kerry Condon', 'Tobias Menzies', 'Kim Bodnia', 'Sarah Niles', 'Will Merrick', 'Joseph Balderrama', 'Abdul Salis', 'Callie Cooke', 'Samson Kayo', 'Simon Kunz', 'Liz Kingsman', 'Simone Ashley', 'Ramona Von Pusch', 'Barney Smith', 'Poppy Smith', 'Luciano Bacheta', 'Rosie Dwyer', 'Martin Brundle', 'David Croft', 'Leigh Diffey', 'Shea Whigham', 'Patrick Long', 'Will Redmond', 'Michael Aaron Milligan', 'Kyle Rankin', 'Rachel Walters', 'Steven Sean Garland', 'Avis-Marie Barnes', 'Will Buxton', 'Rachel Brookes', 'Natalie Pinkham', 'Maria Thoma', 'Tom Clarkson', 'Martin Savage', 'Zoe Oedekerk', 'Tiësto', 'Elena Rivers', 'Nancy Carroll', 'Ankur Bahl', 'Mohammed Alkhoori', 'Salwa Al Hadhrami', 'Sal Lopez', 'Darius De La Cruz', 'Gabriel Rivas', 'Alexander Albon', 'Fernando Alonso', 'Oliver Bearman', 'Valtteri Bottas', 'Franco Colapinto', 'Nyck de Vries', 'Jack Doohan', 'Pierre Gasly', 'Zhou Guanyu', 'Lewis Hamilton', 'Nico Hülkenberg', 'Liam Lawson', 'Charles Leclerc', 'Kevin Magnussen', 'Lando Norris', 'Esteban Ocon', 'Sergio Pérez', 'Oscar Piastri', 'Daniel Ricciardo', 'George Russell', 'Carlos Sainz Jr.', 'Logan Sargeant', 'Lance Stroll', 'Yuki Tsunoda', 'Zak Brown', 'Max Verstappen', 'Christian Horner', 'Guenther Steiner', 'Lawrence Stroll', 'Frédéric Vasseur', 'James Vowles', 'Toto Wolff', 'Stefano Domenicali', 'Simon Minter', 'Mykyta Rozenko']",tt16311594,en,Released
1156594,Our Fault,2025,2025-10-15,112,0,0,7.527,505,44.7693,"['Romance', 'Drama']",Domingo González,"['Nicole Wallace', 'Gabriel Guevara', 'Gabriela Andrada', 'Marta Hazas', 'Goya Toledo', 'Iván Sánchez', 'Felipe Londoño', 'Fran Berenguer', 'Alex Bejar', 'Javier Morgade', 'Sergi Mateu', 'Gary Anthony Stennette', 'Noah Casas', 'Vianessa Castaños', 'Eva Ruiz', 'Mariano Venancio', 'Víctor Varona', 'Jaime Ordóñez', 'Fran Morcillo']",tt33311244,es,Released
1087192,How to Train Your Dragon,2025,2025-06-06,125,150000000,635213100,8.0,2184,41.7541,"['Fantasy', 'Family', 'Action', 'Adventure']",Dean DeBlois,"['Mason Thames', 'Nico Parker', 'Gerard Butler', 'Nick Frost', 'Gabriel Howell', 'Julian Dennison', 'Bronwyn James', 'Harry Trevaldwyn', 'Murray McArthur', 'Peter Serafinowicz', 'Naomi Wirthner', 'Ruth Codd', 'Andrea Ware', 'Anna Leong Brophy', 'Marcus Onilude', 'Pete Selwood', 'Daniel-John Williams', 'Kate Kennedy', 'Selina Jones', 'Nick Cornwall', 'Nigel Shinnors', 'Dean DeBlois', 'Randy Thom']",tt26743210,en,Released
